id,smiles,veber_pass,ghose_pass,egan_pass,muegge_pass,pains_flag,sa_score,tice_agro_pass,hazard_any,covalent_warhead_any,structural_alert_hits,green_chem_proxy,desirability
domoprednate,CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,1,1,1,0,3.893,1,0,1,acrylamide_warhead,2.099,0.7038
donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,1,1,1,0,2.66,1,0,0,,2.262,0.7329
dopamantine,O=C(NCCc1ccc(O)c(O)c1)C12CC3CC(CC(C3)C1)C2,1,1,1,1,1,2.452,1,0,0,,2.516,0.3441
doxapram,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1,1,1,1,0,2.66,1,0,0,,2.262,0.7732
drotebanol,COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,1,1,1,1,0,3.059,1,0,0,,2.278,0.6885
duloxetine,CNCCC(Oc1cccc2ccccc12)c1cccs1,1,1,1,1,0,2.453,1,0,0,cyp_terminal_thiophene,2.151,0.7162
duoperone,O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,0,0,0,0,3.084,0,0,0,,4.91,0.5574
dupracetam,O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,1,0,1,1,0,1.3,0,0,0,,2.267,0.6766
eclanamine,CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@@H]1CCC[C@H]1N(C)C,1,1,1,1,0,1.945,1,0,0,,2.864,0.7218
edaravone,CC1=NN(c2ccccc2)C(=O)C1,1,0,1,0,0,1.72,1,0,0,,2.132,0.7112
efetozole,Cc1nccn1C(C)c1ccccc1,1,0,1,0,0,1.93,1,0,0,,1.829,0.7199
elanzepine,CCN(CC)C/C=C1/c2ccccc2Nc2cc(Cl)ccc21,1,1,1,0,0,2.174,1,0,0,cyp_aniline,2.599,0.7251
elfazepam,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1,1,1,1,0,2.274,1,0,0,,3.578,0.7423
elopiprazole,Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1,1,1,1,1,0,3.049,1,0,0,cyp_terminal_furan,3.362,0.7243
eltoprazine,c1cc2c(c(N3CCNCC3)c1)OCCO2,1,0,1,1,0,1.77,0,0,0,,2.25,0.7749
embutramide,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,1,1,1,1,0,1.064,1,0,0,,1.401,0.6759
enciprazine,COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,1,1,1,1,0,2.346,1,0,0,,2.292,0.6177
encyprate,CCOC(=O)N(Cc1ccccc1)C1CC1,1,0,1,1,0,1.466,1,0,0,,1.793,0.7448
endixaprine,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,1,1,1,1,0,2.07,1,0,0,,3.49,0.7718
endomide,CCN(CC)C(=O)[C@H]1[C@H](C(=O)N(CC)CC)[C@H]2C=C[C@@H]1C2,1,1,1,1,0,2.202,1,0,0,,1.56,0.7232
endrysone(endrisone),CC(=O)C1CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC12C,1,1,1,1,0,4.027,1,0,1,acrylamide_warhead,1.978,0.7198
enilospirone,CC1OC2(CCCCC2Oc2cccc(Cl)c2)NC1=O,1,1,1,1,0,3.16,1,0,0,,2.723,0.7951
eptastigmine,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1,1,1,1,0,2.27,1,0,0,,1.944,0.7174
erizepine,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,1,1,1,1,0,2.48,1,0,0,,2.233,0.7623
etacepride,CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC,1,1,1,1,0,1.755,1,0,0,,1.858,0.7287
etamiphyllin,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1,1,1,1,0,1.362,0,0,0,,2.158,0.727
etasuline,CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1,1,1,1,1,0,2.475,1,0,0,,2.85,0.7704
etazepine,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,1,1,1,1,0,2.418,1,0,0,,2.162,0.6951
ethomoxane,CCCCNCC1COc2cccc(OCC)c2O1,1,0,1,1,0,1.61,1,0,0,,1.752,0.7074
ethylene(ethene),CCCl,1,0,1,0,0,1.0,1,0,1,haloacetamide_warhead,1.7,0.6723
ethyl-loflazepate,C=C,1,0,1,0,0,1.04,0,0,0,,1.0,0.6513
ethypicone,CCC1(CC)C(=O)NC=C(C)C1=O,1,0,1,0,0,1.0,1,0,1,acrylamide_warhead,1.512,0.7001
eticyclidine,CCNC1(c2ccccc2)CCCCC1,1,0,1,1,0,1.314,1,0,0,,1.343,0.7847
etifoxine,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,1,1,1,1,0,2.438,1,0,0,,2.783,0.7621
etiracetam(levetiracetam),CCC(C(N)=O)N1CCCC1=O,1,0,1,0,0,1.0,0,0,0,,1.7,0.6995
etisulergine,CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,1,1,1,0,2.975,1,0,0,,2.545,0.7831
etodroxizine,OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0,1,1,1,0,2.306,1,0,0,,2.638,0.6712
etoperidone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,1,1,1,1,0,1.875,1,0,0,,2.745,0.7577
etorphine,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,1,1,1,1,0,6.184,1,0,0,,3.056,0.7638
etoxadrol,CCC1(c2ccccc2)OCC(C2CCCCN2)O1,1,0,1,1,0,2.43,1,0,0,,1.874,0.8064
famciclovir,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1,1,1,1,0,1.56,0,0,0,,2.374,0.7016
fantridone,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,1,1,1,1,0,2.137,1,0,0,cyp_pyridine_heme,2.106,0.7013
fasiplon,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,1,1,1,1,0,1.988,1,0,0,,2.642,0.7019
fasoracetam,O=C1CC[C@H](C(=O)N2CCCCC2)N1,1,0,1,0,0,1.27,0,0,0,,1.817,0.6893
febarbamate,CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1,1,1,1,0,2.18,0,0,0,,2.131,0.61
felbamate,NC(=O)OCC(COC(N)=O)c1ccccc1,1,0,1,1,0,1.363,0,0,0,,2.141,0.6734
femoxetine,COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,1,1,1,1,0,2.53,1,0,0,,1.971,0.7763
fenaperone,O=C(CCCN1CCN(C(=O)OC2CCCCC2)CC1)c1ccc(F)cc1,1,1,1,1,0,1.847,1,0,0,,2.571,0.75
fenbutrazate,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,1,1,1,1,0,2.818,1,0,0,,1.997,0.7294
fencamfamin,CCNC1C2CCC(C2)C1c1ccccc1,1,0,1,1,0,2.65,1,0,0,,1.607,0.7806
fengabine,CCCCN/C(=C1/C=C(Cl)C=CC1=O)c1ccccc1Cl,1,1,1,1,0,1.838,1,0,1,acrylamide_warhead,2.983,0.7213
fenharmane,c1ccc(CC2NCCc3c2[nH]c2ccccc32)cc1,1,1,1,1,1,2.783,1,0,0,,2.322,0.3822
fenimide,CCC1C(=O)NC(=O)C1(C)c1ccccc1,1,0,1,1,0,2.058,1,0,0,,1.855,0.7437
fenmetozole,Clc1ccc(OCC2=NCCN2)cc1Cl,1,0,1,1,0,1.64,1,0,0,,3.36,0.7404
fenmetramide,CC1NC(=O)COC1c1ccccc1,1,0,1,0,0,2.044,1,0,0,,1.952,0.7229
fenobam,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,1,0,1,1,0,1.842,1,0,0,,3.121,0.706
fenozolone,CCNC1=NC(=O)C(c2ccccc2)O1,1,0,1,1,0,1.923,1,0,0,,2.182,0.7438
fenpentadiol,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,1,0,1,1,0,1.3,1,0,0,,2.0,0.7082
fepitrizol,Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,1,1,1,1,0,2.29,1,0,0,cyp_pyridine_heme,2.543,0.7158
fipexide,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,1,1,1,0,2.52,1,0,0,cyp_methylenedioxyphenyl,3.198,0.7438
flerobuterol,CC(C)(C)NCC(O)c1ccccc1F,1,0,1,1,0,1.3,1,0,0,,2.0,0.7052
florfenicol,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,1,1,1,1,0,1.77,1,0,1,haloacetamide_warhead,3.752,0.6462
fluacizine,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1,1,1,0,0,2.17,0,0,0,,3.898,0.7168
fluazacort,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1,1,1,1,0,4.594,1,0,1,acrylamide_warhead,3.183,0.7292
flubanilate,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,1,1,1,1,0,1.17,1,0,0,,3.4,0.7554
flubepride,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,1,1,1,1,0,2.46,1,0,0,,3.051,0.6393
flucloronide(fluclorolone-acetonide),CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)C(Cl)CC3(C)[C@]2(C(=O)CO)O1,1,0,1,1,0,4.74,1,0,1,acrylamide_warhead; haloacetamide_warhead,4.15,0.7258
fludrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1,1,1,1,0,3.719,1,0,1,acrylamide_warhead,2.719,0.7082
fludrocortisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,1,1,1,0,3.811,1,0,1,acrylamide_warhead,2.774,0.731
flumezapine,Cc1cc2c(s1)=Nc1ccc(F)cc1NC=2N1CCN(C)CC1,1,1,1,1,0,2.436,1,0,0,cyp_terminal_thiophene; cyp_aniline,3.2,0.7894
flumoxonide,COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1,0,1,1,0,4.777,1,0,1,acrylamide_warhead,3.656,0.7253
fluocinonide,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,0,1,1,0,4.823,1,0,1,acrylamide_warhead,3.687,0.7223
fluocortin,CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1,1,1,1,0,4.413,1,0,1,acrylamide_warhead,2.678,0.6635
fluocortolone-caproate,CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1,1,1,1,0,4.43,1,0,1,acrylamide_warhead,2.629,0.6735
fluoresone,CCS(=O)(=O)c1ccc(F)cc1,1,0,1,0,0,1.29,1,0,0,,2.6,0.6493
fluorometholone-acetate,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,1,1,1,0,4.15,1,0,1,acrylamide_warhead,2.733,0.7263
fluotracen,C[C@H]1c2ccccc2[C@@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,1,0,1,0,0,2.536,0,0,0,,3.537,0.7284
fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,1,1,1,0,2.037,1,0,0,,3.547,0.7663
fluphenazine-enanthate,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,0,0,0,0,2.498,0,0,0,,3.969,0.5413
flupimazine,OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,1,1,0,0,2.446,1,0,0,,4.092,0.7022
fluprazine,NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,1,1,1,1,0,1.54,1,0,0,,3.791,0.7905
fluspirilene,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,1,0,1,0,0,3.636,1,0,0,,3.738,0.6781
flutazolam,O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1,1,1,1,0,2.791,1,0,0,,3.755,0.7805
flutemazepam,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1,1,1,1,0,2.59,1,0,0,,3.618,0.7673
fluticasone,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,1,1,1,1,0,4.377,1,0,1,acrylamide_warhead,3.918,0.7401
fluticasone-propionate,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,0,1,1,0,4.466,0,0,1,acrylamide_warhead,3.918,0.674
flutizenol,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,1,1,1,1,0,2.38,1,0,0,cyp_terminal_thiophene,4.231,0.7369
flutomidate,CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,1,0,1,1,0,1.987,1,0,0,,2.661,0.7205
flutroline,OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,1,0,0,0,0,3.349,0,0,0,,4.338,0.6403
fluvastatin,CC(C)n1c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,1,1,1,1,0,2.8,1,0,0,,2.767,0.6163
fluvoxamine,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1,1,1,1,0,1.15,1,0,0,,3.328,0.6349
fluzinamide,CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,1,0,1,1,0,1.58,1,0,0,,3.872,0.7755
folic-acid,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,0,1,0,0,0,2.687,0,0,0,cyp_aniline,2.95,0.4717
formocortal,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)[C@@]3(F)C(O)CC12C,1,0,1,1,0,4.62,0,0,1,acrylamide_warhead; haloacetamide_warhead,3.662,0.5855
fosazepam,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1,1,1,1,0,2.263,1,0,0,,2.972,0.7422
fosenazide,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,1,0,1,1,0,1.994,0,0,0,,2.332,0.5729
fosfomycin,C[C@@H]1O[C@@H]1P(=O)(O)O,1,0,1,0,0,1.0,0,0,1,epoxide_warhead,2.375,0.4877
fosphenytoin,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,1,1,1,1,0,2.4,1,0,0,,2.88,0.6456
ftormetazine,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,1,1,1,0,2.523,1,0,0,,4.223,0.7696
ftorpropazine,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1,1,1,1,0,2.529,1,0,0,,4.244,0.7631
furomazine,O=C1OCCC1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,1,1,1,0,3.07,1,0,0,,3.311,0.7449
fursultiamine,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,1,1,1,1,0,1.764,1,0,0,,2.168,0.6231
gaboxadol,O=c1[nH]oc2c1CCNC2,1,0,1,0,0,1.3,0,0,0,,2.4,0.7021
ganaxolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,1,1,0,3.735,1,0,0,,1.686,0.7331
gedocarnil,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,1,0,1,0,0,2.739,0,0,0,cyp_pyridine_heme,3.226,0.595
gemazocine,CCC12CCN(CC3CC3)C(Cc3ccc(O)cc31)C2(C)C,1,1,1,1,0,2.5,1,0,0,,1.913,0.776
gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1,1,1,1,0,1.749,1,0,0,,2.16,0.7055
gevotroline,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1cccnc1)CC3,1,1,1,1,1,2.481,1,0,0,cyp_pyridine_heme,2.969,0.3878
girisopam,COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,1,1,1,1,0,2.243,1,0,0,,2.874,0.7536
halcinonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,1,1,1,1,0,4.37,1,0,1,acrylamide_warhead; haloacetamide_warhead,3.511,0.7396
halocortolone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO,1,1,1,1,0,4.337,1,0,1,acrylamide_warhead; haloacetamide_warhead,3.761,0.7476
halopemide,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,1,1,1,1,0,2.58,1,0,0,cyp_imidazole_heme,3.761,0.7403
haloperidol-decanoate,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0,0,0,0,0,2.132,0,0,0,,2.948,0.482
halopredone(halopredone-acetate),C[C@]12C=C(Br)C(=O)C=C1[C@H](F)C[C@H]1[C@@H]3CCC(O)(C(=O)CO)[C@@]3(C)C[C@H](O)C12F,1,1,1,1,1,4.123,1,0,1,acrylamide_warhead,3.956,0.3493
haloxazolam,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,1,1,1,1,0,2.828,1,0,0,,3.794,0.7733
hexapradol,CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,1,1,1,1,0,1.928,1,0,0,,1.591,0.7086
homopipramol,OCCN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1,1,1,1,1,0,2.66,1,0,0,,2.429,0.7426
homprenorphine,CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5,1,1,1,0,0,6.553,1,0,0,,3.283,0.7197
hopantenic-acid,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)O,1,0,1,1,0,1.0,0,0,0,,1.485,0.5646
hydrocortamate,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,1,1,1,0,3.852,1,0,1,acrylamide_warhead,2.166,0.6521
hydrocortisone-aceponate,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,1,1,1,0,3.887,1,0,1,acrylamide_warhead,2.221,0.6808
hydrocortisonecypionate(hydrocortisone-cipionate),C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,1,1,0,1,0,3.898,0,0,1,acrylamide_warhead,2.319,0.6174
hydrocortisone-hemisuccinate,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1,1,1,1,0,3.821,1,0,1,acrylamide_warhead,2.116,0.6945
hydrocortisone-valerate,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC1CCCC1,1,0,1,1,0,4.207,1,0,1,acrylamide_warhead,2.352,0.6768
hydromorphinol,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5,1,1,1,1,0,4.264,0,0,0,,2.664,0.7481
hydroxindasol,COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,1,1,1,1,1,2.194,1,0,0,,2.211,0.3366
ibrotamide,CCC(Br)(C(N)=O)C(C)C,1,0,1,1,0,1.0,1,0,1,haloacetamide_warhead,1.714,0.7361
iclazepam,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1,1,1,1,1,0,2.52,1,0,0,,3.01,0.737
ifoxetine,Cc1cccc(O[C@H]2CCNC[C@H]2O)c1C,1,0,1,1,0,1.874,1,0,0,,1.732,0.7109
ilepcimide,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,1,0,1,1,0,1.95,1,0,1,acrylamide_warhead; cyp_methylenedioxyphenyl,2.212,0.7604
iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,1,1,1,1,0,2.52,1,0,0,,3.044,0.6569
imiclopazine,CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,1,0,1,1,0,2.834,1,0,0,,3.343,0.7295
imidoline,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,1,0,1,1,0,1.506,1,0,0,,2.564,0.7487
imipraminoxide,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,1,1,1,1,0,2.048,1,0,0,,2.014,0.7242
indatraline,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1,0,1,1,0,2.63,1,0,0,,3.174,0.7741
indeloxazine,C1=Cc2cccc(OCC3CNCCO3)c2C1,1,0,1,1,0,2.126,1,0,0,,2.087,0.7871
indriline,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,1,1,1,1,0,2.384,1,0,0,,1.839,0.7775
iproclozide,CC(C)NNC(=O)COc1ccc(Cl)cc1,1,0,1,1,0,1.234,1,0,0,,2.447,0.7208
iprozilamine,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,1,1,1,1,0,1.269,1,0,0,,2.596,0.7459
ipsapirone,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,1,1,1,1,0,2.455,1,0,0,,2.827,0.7051
isocarboxazid,Cc1cc(C(=O)NNCc2ccccc2)no1,1,0,1,1,0,1.84,1,0,0,,2.349,0.7109
isoflupredone,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,1,1,1,1,0,3.833,1,0,1,acrylamide_warhead,2.795,0.731
isoflupredone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,1,1,1,0,3.915,1,0,1,acrylamide_warhead,2.843,0.7327
itrocinonide,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)C4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,1,0,1,1,0,5.39,0,0,1,acrylamide_warhead,3.718,0.6286
ivoqualine,C=C[C@@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12,1,1,1,1,0,2.47,1,0,0,cyp_pyridine_heme,1.931,0.7793
ketazocine,CC1[C@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1,1,1,1,1,0,2.837,1,0,0,,2.14,0.7518
ketazolam,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,1,1,1,1,0,2.93,1,0,1,acrylamide_warhead,3.232,0.7147
ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1,0,1,1,0,1.42,1,0,0,,1.673,0.765
lesopitron,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,1,1,1,1,0,1.85,1,0,0,,2.928,0.765
levophenacylmorphan,O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1,1,1,1,1,0,3.49,1,0,0,,2.467,0.7681
linopirdine,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1,1,1,1,0,3.212,1,0,0,cyp_pyridine_heme,2.808,0.6878
lisuride,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,1,1,1,0,2.86,1,0,0,,2.44,0.7925
litracen,CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,1,1,1,1,1,2.11,1,0,0,,1.803,0.389
lofendazam,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,1,0,1,1,0,2.27,1,0,0,cyp_aniline,2.925,0.78
lofentanil,CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@@H]1C,1,1,1,1,0,2.622,1,0,0,,2.048,0.7188
lofepramine,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,1,0,1,0,0,2.677,0,0,0,,2.885,0.6452
lometraline,COc1ccc(Cl)c2c1CCCC2N(C)C,1,0,1,1,0,1.624,1,0,0,,2.232,0.7434
lopirazepam,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,1,1,1,1,0,2.634,1,0,0,cyp_pyridine_heme,3.843,0.6885
loprazolam,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,1,1,1,1,0,3.097,1,0,1,acrylamide_warhead,3.7,0.6081
lormetazepam,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1,1,1,1,0,2.59,1,0,0,,3.618,0.7505
lorpiprazole,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,1,1,1,1,0,3.087,1,0,0,,4.332,0.7742
lortalamine,CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,1,1,1,1,0,2.91,1,0,0,,3.023,0.7701
lorzafone,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,1,1,1,1,0,2.02,1,0,0,,3.39,0.6704
